分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
RAID Controller Card,,Siren Leader 所在的节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,NTPm Leader 所在的节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,一个 NTPm Follower 所在的节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,集群内 NTP Server 所在的节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,一个非集群内 NTP Server 所在的节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,一个存储节点的 RAID Controller Card 不兼容,,P2,Pending,,,,,
RAID Controller Card,,（物理机部署）双活集群的仲裁节点的 RAID Controller Card 不兼容,,P3,Pending,,,,,
服务器机架,断电,集群任意一个节点所在的机架部分电源失效,,P1,Pending,,,,,
,,集群任意一个节点所在的机架整体断电,,P2,Pending,,,,,
,散热器故障,集群任意一个节点所在的机架部分散热器失效,,P1,Pending,,,,,
,,集群任意一个节点所在的机架全部散热器失效,,P2,Pending,,,,,
光模块,不在位（损坏、被拔出、插槽损坏、接触不良等）,ZBS Metad Leader 所在的主节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 ZBS Metad Follower 所在的主节点的光模块不在位,,P3,Pending,,,,,
光模块,,Zookeeper Leader 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 Zookeeper Follower 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,ZBS Taskd Leader 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 ZBS Taskd Follower 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,ZBS NTPd Leader 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 ZBS NTPd Follower 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,Primary MongoDB 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 Secondary MongoDB 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,运行 Prometheus 服务的节点的光模块不在位,,P3,Pending,,,,,
光模块,,Siren Leader 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,NTPm Leader 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个 NTPm Follower 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,集群内 NTP Server 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个非集群内 NTP Server 所在的节点的光模块不在位,,P3,Pending,,,,,
光模块,,一个存储节点的光模块不在位,,P3,Pending,,,,,
光模块,,（物理机部署）双活集群的仲裁节点的光模块不在位,,P3,Pending,,,,,
光模块,速率不匹配,ZBS Metad Leader 所在的主节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 ZBS Metad Follower 所在的主节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,Zookeeper Leader 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 Zookeeper Follower 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,ZBS Taskd Leader 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 ZBS Taskd Follower 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,ZBS NTPd Leader 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 ZBS NTPd Follower 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,Primary MongoDB 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 Secondary MongoDB 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,运行 Prometheus 服务的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,Siren Leader 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,NTPm Leader 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个 NTPm Follower 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,集群内 NTP Server 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个非集群内 NTP Server 所在的节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,一个存储节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,,（物理机部署）双活集群的仲裁节点的光模块速率不匹配,,P3,Pending,,,,,
光模块,不兼容（无法识别、性能不足、固件版本不兼容等）,ZBS Metad Leader 所在的主节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 ZBS Metad Follower 所在的主节点的光模块不兼容,,P3,Pending,,,,,
光模块,,Zookeeper Leader 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 Zookeeper Follower 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,ZBS Taskd Leader 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 ZBS Taskd Follower 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,ZBS NTPd Leader 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 ZBS NTPd Follower 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,Primary MongoDB 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 Secondary MongoDB 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,运行 Prometheus 服务的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,Siren Leader 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,NTPm Leader 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个 NTPm Follower 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,集群内 NTP Server 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个非集群内 NTP Server 所在的节点的光模块不兼容,,P3,Pending,,,,,
光模块,,一个存储节点的光模块不兼容,,P3,Pending,,,,,
光模块,,（物理机部署）双活集群的仲裁节点的光模块不兼容,,P3,Pending,,,,,
光模块,光纤中断,ZBS Metad Leader 所在的主节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 ZBS Metad Follower 所在的主节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,Zookeeper Leader 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 Zookeeper Follower 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,ZBS Taskd Leader 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 ZBS Taskd Follower 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,ZBS NTPd Leader 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 ZBS NTPd Follower 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,Primary MongoDB 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 Secondary MongoDB 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,运行 Prometheus 服务的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,Siren Leader 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,NTPm Leader 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个 NTPm Follower 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,集群内 NTP Server 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个非集群内 NTP Server 所在的节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,一个存储节点的光模块连接的光纤中断,,P3,Pending,,,,,
光模块,,（物理机部署）双活集群的仲裁节点的光模块连接的光纤中断,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,外置存储离线,ZBS Metad Leader 所在的主节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Metad Follower 所在的主节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Zookeeper Leader 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Zookeeper Follower 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS Taskd Leader 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Taskd Follower 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS NTPd Leader 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS NTPd Follower 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Primary MongoDB 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Secondary MongoDB 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,运行 Prometheus 服务的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Siren Leader 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,NTPm Leader 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 NTPm Follower 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,集群内 NTP Server 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个非集群内 NTP Server 所在的节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个存储节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,（物理机部署）双活集群的仲裁节点的外置存储离线,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,外置存储和主机配置不一致,ZBS Metad Leader 所在的主节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Metad Follower 所在的主节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Zookeeper Leader 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Zookeeper Follower 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS Taskd Leader 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Taskd Follower 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS NTPd Leader 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS NTPd Follower 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Primary MongoDB 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Secondary MongoDB 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,运行 Prometheus 服务的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Siren Leader 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,NTPm Leader 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 NTPm Follower 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,集群内 NTP Server 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个非集群内 NTP Server 所在的节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个存储节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,（物理机部署）双活集群的仲裁节点的外置存储与主机配置不一致,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,外置存储 IO 错误,ZBS Metad Leader 所在的主节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Metad Follower 所在的主节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Zookeeper Leader 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Zookeeper Follower 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS Taskd Leader 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Taskd Follower 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS NTPd Leader 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS NTPd Follower 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Primary MongoDB 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Secondary MongoDB 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,运行 Prometheus 服务的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Siren Leader 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,NTPm Leader 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 NTPm Follower 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,集群内 NTP Server 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个非集群内 NTP Server 所在的节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个存储节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,（物理机部署）双活集群的仲裁节点的外置存储出现 IO 错误,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,外置存储不兼容（无法识别、性能不足等）,ZBS Metad Leader 所在的主节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Metad Follower 所在的主节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Zookeeper Leader 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Zookeeper Follower 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS Taskd Leader 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS Taskd Follower 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,ZBS NTPd Leader 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 ZBS NTPd Follower 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Primary MongoDB 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,一个 Secondary MongoDB 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,运行 Prometheus 服务的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,Siren Leader 所在的节点的外置存储不兼容,,P3,Pending,,,,,
外置存储（FC/iSCSI SAN、NAS）,,NTPm Leader 所在的节点的外置存储不兼容,,P3,Pending,,,,,
